words,score
çayan,7.300000000000001
gülük,7.300000000000001
harap,7.300000000000001
gocuk,7.300000000000001
siğil,7.300000000000001
freze,7.3
şimdi,7.3
başat,7.3
ağılı,7.3
pırtı,7.3
çavuş,7.3
gezme,7.3
demeç,7.3
dövme,7.3
sağcı,7.3
zelve,7.3
mıgır,7.3
örgüt,7.3
coşum,7.3
gökçe,7.3
mutçu,7.3
varda,7.3
yağış,7.3
rafya,7.3
tulup,7.3
suruç,7.3
şüphe,7.3
şapka,7.3
beşme,7.3
gizil,7.3
sifin,7.3
çuvaş,7.3
gizli,7.3
bindi,7.3
abece,7.3
davar,7.3
ongen,7.3
doyuş,7.3
biliş,7.3
böcek,7.3
bozuş,7.3
fazla,7.3
çehre,7.3
başta,7.3
masaj,7.299999999999999
humus,7.299999999999999
büluğ,7.299999999999999
gönye,7.299999999999999
süyüm,7.299999999999999
sence,7.299999999999999
hücum,7.299999999999999
haşat,7.200000000000001
kumcu,7.200000000000001
divik,7.200000000000001
hafif,7.200000000000001
kovcu,7.200000000000001
peçiç,7.2
şaban,7.2
ılgım,7.2
kokuş,7.2
işsiz,7.2
damga,7.2
porto,7.2
sabah,7.2
kakao,7.2
girdi,7.2
güvez,7.2
cinsi,7.2
farad,7.2
hoşaf,7.2
orgcu,7.2
zifir,7.2
koşuk,7.2
lazca,7.2
gebre,7.2
göçer,7.2
akköy,7.2
şarap,7.2
küfür,7.2
eneme,7.199999999999999
devre,7.199999999999999
sındı,7.199999999999999
göden,7.199999999999999
payan,7.199999999999999
samsa,7.199999999999999
lehçe,7.199999999999999
hindi,7.199999999999999
tayga,7.199999999999999
ünsüz,7.199999999999999
eçhel,7.199999999999999
örgün,7.199999999999999
pahal,7.199999999999999
mucuk,7.199999999999999
casus,7.199999999999999
levye,7.199999999999999
çünkü,7.199999999999999
pesüs,7.199999999999999
sayaç,7.199999999999999
çişik,7.199999999999999
neyçe,7.199999999999999
suçlu,7.199999999999999
efsus,7.199999999999999
andaç,7.199999999999999
linin,7.199999999999999
çapak,7.199999999999999
falya,7.199999999999999
yelve,7.199999999999999
dipli,7.199999999999999
kokak,7.199999999999999
fondü,7.199999999999999
hısım,7.199999999999999
bütün,7.100000000000001
sisli,7.1000000000000005
nizip,7.1000000000000005
panda,7.1000000000000005
silis,7.1000000000000005
bacak,7.1000000000000005
zağar,7.1000000000000005
ağraz,7.1000000000000005
bitiş,7.1000000000000005
biçim,7.1000000000000005
fıtık,7.1000000000000005
darca,7.1000000000000005
yüzük,7.1
pütür,7.1
puslu,7.1
gömüt,7.1
bafra,7.1
çiriş,7.1
eseme,7.1
giyim,7.1
gedme,7.1
pekçe,7.1
parça,7.1
kepçe,7.1
bağış,7.1
ölgün,7.1
mucur,7.1
gönül,7.1
tövbe,7.1
şafii,7.1
diniş,7.1
porno,7.1
çamaş,7.1
çoğul,7.1
pembe,7.1
vaşak,7.1
filiz,7.1
küflü,7.1
tente,7.1
gamba,7.1
havra,7.1
mafya,7.1
meyve,7.1
pişik,7.1
çokçu,7.1
farba,7.1
yayış,7.1
içsiz,7.1
çapar,7.1
yurdu,7.1
yivli,7.1
astat,7.1
belge,7.1
pulsu,7.1
penye,7.1
ajans,7.1
sürüş,7.1
etene,7.1
tüvit,7.1
biniş,7.000000000000001
ılgın,7.000000000000001
ahval,7.0
huzur,7.0
argaç,7.0
zuhur,7.0
cayma,7.0
höyük,7.0
doğaç,7.0
eğrez,7.0
kazaz,7.0
sunuş,7.0
çeşme,7.0
ağyar,7.0
estet,7.0
çeper,7.0
tüplü,7.0
ipsiz,7.0
bıyık,7.0
buzul,7.0
giyit,7.0
gövek,7.0
kazak,7.0
gömeç,7.0
bilgi,7.0
yağar,7.0
yavan,7.0
avşar,7.0
hınıs,7.0
geçek,7.0
bızır,7.0
cedre,7.0
buzlu,7.0
göçme,7.0
ayvan,7.0
gümül,7.0
sözce,7.0
kopuk,7.0
yafta,7.0
sıvık,7.0
ipçik,7.0
misis,7.0
tröst,7.0
vezne,7.0
yenge,7.0
tayfa,7.0
şafak,7.0
boduç,6.999999999999999
sönüş,6.999999999999999
çapla,6.999999999999999
körük,6.999999999999999
çalap,6.999999999999999
mıcır,6.999999999999999
doygu,6.999999999999999
paçal,6.999999999999999
çözük,6.9
sucuk,6.9
kuvöz,6.9
hızır,6.9
vusul,6.9
kırkı,6.9
bıdık,6.9
iddia,6.9
tezce,6.9
ahcar,6.9
züyuf,6.9
afşar,6.9
tıfıl,6.9
zarar,6.9
idadi,6.9
kırık,6.9
gülüt,6.9
ahlaf,6.9
cedel,6.9
lavaş,6.9
faraş,6.9
büzük,6.9
cüruf,6.9
dürzü,6.9
bicik,6.9
yüzlü,6.9
kızış,6.9
püsür,6.9
fanya,6.9
fırın,6.9
halfa,6.9
giriş,6.9
kayak,6.9
dağar,6.9
hödük,6.9
gürün,6.9
nesne,6.9
çerge,6.8999999999999995
denge,6.8999999999999995
görev,6.8999999999999995
köklü,6.8999999999999995
beşuş,6.8999999999999995
geçer,6.8999999999999995
rujlu,6.8999999999999995
özdeş,6.8999999999999995
çepel,6.8999999999999995
umumi,6.8999999999999995
özeme,6.8999999999999995
kölük,6.8999999999999995
bavcı,6.8999999999999995
lizöz,6.8999999999999995
çapma,6.8999999999999995
gereç,6.8999999999999995
yudum,6.899999999999999
duyum,6.899999999999999
haspa,6.800000000000001
günlü,6.800000000000001
yıkış,6.800000000000001
dilci,6.800000000000001
zıhlı,6.800000000000001
döküş,6.800000000000001
hızlı,6.800000000000001
kumuk,6.800000000000001
hüsün,6.800000000000001
giysi,6.800000000000001
divit,6.800000000000001
huylu,6.800000000000001
logos,6.800000000000001
golcü,6.800000000000001
sürgü,6.800000000000001
kılık,6.800000000000001
öncül,6.800000000000001
badya,6.800000000000001
yağma,6.800000000000001
zifin,6.800000000000001
kıllı,6.800000000000001
sayfa,6.800000000000001
kıyış,6.800000000000001
yaygı,6.800000000000001
çoğun,6.800000000000001
kovuk,6.8
çevre,6.8
cürüm,6.8
cehre,6.8
sıfır,6.8
şoson,6.8
dingi,6.8
örülü,6.8
abaşo,6.8
piliç,6.8
kavga,6.8
ayyar,6.8
sebep,6.8
gazoz,6.8
sinsi,6.8
eşref,6.8
zerre,6.8
ashap,6.8
çipil,6.8
belce,6.8
babai,6.8
şeref,6.8
değer,6.8
birci,6.8
alaza,6.8
yarar,6.8
zağcı,6.8
baççı,6.8
horoz,6.8
pişim,6.8
cüsse,6.799999999999999
büyük,6.799999999999999
gövel,6.799999999999999
celbe,6.799999999999999
bönce,6.799999999999999
cebel,6.799999999999999
danca,6.700000000000001
duhul,6.700000000000001
vücut,6.700000000000001
bingi,6.700000000000001
sütçü,6.700000000000001
egzoz,6.7
kabak,6.7
iğdir,6.7
pişti,6.7
abhaz,6.7
köşek,6.7
hayda,6.7
gudde,6.7
inönü,6.7
tuğlu,6.7
bordo,6.7
dışık,6.7
radar,6.7
ahfat,6.7
yağcı,6.7
uğrun,6.7
duruş,6.7
paraf,6.7
sırcı,6.7
sungu,6.7
dışkı,6.7
hicri,6.7
hafta,6.7
öneze,6.7
buhur,6.7
geçme,6.7
havan,6.7
diriğ,6.7
prafa,6.7
düşeş,6.699999999999999
çöven,6.699999999999999
tutuk,6.699999999999999
küncü,6.699999999999999
ödeme,6.699999999999999
sucul,6.699999999999999
tutku,6.699999999999999
baraj,6.699999999999999
üsküf,6.699999999999999
ejder,6.699999999999999
yayla,6.699999999999999
çavma,6.699999999999999
gövem,6.699999999999999
yerey,6.699999999999999
züppe,6.699999999999999
hüyük,6.699999999999999
defne,6.699999999999999
pengö,6.699999999999999
döşlü,6.6000000000000005
ebcet,6.6000000000000005
bıkış,6.6000000000000005
zıbın,6.6000000000000005
çözüm,6.6000000000000005
dağcı,6.6000000000000005
özgür,6.6000000000000005
kıtık,6.6000000000000005
ötürü,6.6000000000000005
bebek,6.6000000000000005
becet,6.6000000000000005
zilli,6.6
havsa,6.6
duşlu,6.6
mumlu,6.6
kavaf,6.6
çökek,6.6
sedef,6.6
havas,6.6
güveç,6.6
cazcı,6.6
ehven,6.6
nöron,6.6
agraf,6.6
müftü,6.6
fişli,6.6
göyük,6.6
yayma,6.6
gözde,6.6
araba,6.6
pençe,6.6
değme,6.6
zıpır,6.6
barba,6.6
köçek,6.6
moğol,6.6
küllü,6.6
buçuk,6.6
üğrüm,6.6
toput,6.6
çubuk,6.6
bence,6.500000000000001
kokot,6.500000000000001
hudut,6.500000000000001
çöğme,6.5
diziş,6.5
bıçkı,6.5
adama,6.5
fülüs,6.5
hotoz,6.5
sığır,6.5
dinci,6.5
maada,6.5
düşkü,6.5
facia,6.5
bıçık,6.5
heybe,6.5
buluş,6.5
yatay,6.5
recep,6.5
yükçü,6.5
ayıcı,6.5
şakak,6.5
savaş,6.5
madam,6.5
geçen,6.5
düşük,6.5
cevvi,6.5
bağcı,6.5
safha,6.5
köksü,6.5
secde,6.5
zimmi,6.5
budun,6.5
behey,6.5
kopoy,6.5
yiğit,6.5
yeğen,6.5
kıygı,6.5
heves,6.5
hoppa,6.5
yutuş,6.5
sahaf,6.5
harar,6.5
susku,6.5
sökük,6.5
uygur,6.5
köpek,6.5
kınık,6.5
özgül,6.499999999999999
gözlü,6.499999999999999
pagan,6.499999999999999
bölüş,6.499999999999999
cibin,6.400000000000001
azvay,6.4
çivit,6.4
durgu,6.4
sosis,6.4
kısık,6.4
bağan,6.4
sınıf,6.4
kuşçu,6.4
rotor,6.4
süngü,6.4
yayan,6.4
gollü,6.4
tadat,6.4
kıskı,6.4
nanay,6.4
dilli,6.4
döviz,6.4
kaçak,6.4
titiz,6.4
huruç,6.4
nısıf,6.4
yiyim,6.4
eneze,6.4
kakaç,6.4
keşke,6.4
lügol,6.4
yanay,6.4
pürüz,6.4
allah,6.4
büküş,6.4
gıdık,6.4
ayvaz,6.4
hışır,6.4
çöküş,6.4
payda,6.4
evcek,6.4
zenne,6.4
kütük,6.4
tutum,6.3999999999999995
rögar,6.3999999999999995
gevme,6.3999999999999995
pafta,6.3999999999999995
celep,6.3999999999999995
ongun,6.3999999999999995
çağla,6.3999999999999995
köycü,6.300000000000001
hüzün,6.300000000000001
yılgı,6.300000000000001
gayda,6.300000000000001
dutçu,6.300000000000001
adana,6.300000000000001
cızık,6.300000000000001
jüpon,6.300000000000001
büküç,6.300000000000001
nadan,6.300000000000001
çıkış,6.300000000000001
söğüt,6.300000000000001
hapaz,6.300000000000001
finiş,6.300000000000001
fitçi,6.300000000000001
şişik,6.300000000000001
uçsuz,6.3
dönüş,6.3
papak,6.3
haham,6.3
safça,6.3
kapak,6.3
didim,6.3
çömme,6.3
cicoz,6.3
göğem,6.3
hamam,6.3
sızış,6.3
çekçe,6.3
çekek,6.3
açgöz,6.3
burgu,6.3
abacı,6.3
çömçe,6.3
çağma,6.3
ucube,6.3
kekeç,6.3
göcen,6.299999999999999
ödünç,6.200000000000001
güdük,6.200000000000001
özgün,6.200000000000001
foroz,6.2
ölçüş,6.2
tavaf,6.2
çiğli,6.2
bulgu,6.2
parpa,6.2
dizgi,6.2
gebze,6.2
motto,6.2
hatta,6.2
garaj,6.2
çiğil,6.2
eğmeç,6.2
şurup,6.2
afgan,6.2
geven,6.2
kepek,6.2
abana,6.2
orfoz,6.2
pöçük,6.2
gölge,6.199999999999999
tahta,6.199999999999999
yaşça,6.199999999999999
şaşma,6.199999999999999
şuhut,6.199999999999999
hımış,6.199999999999999
aşama,6.199999999999999
gabya,6.199999999999999
davya,6.199999999999999
neden,6.199999999999999
ütülü,6.199999999999999
hışım,6.199999999999999
küskü,6.199999999999999
gıdım,6.1000000000000005
abbas,6.1000000000000005
hizip,6.1000000000000005
sığın,6.1000000000000005
düşüt,6.1
aşıcı,6.1
gödeş,6.1
ızgın,6.1
üzünç,6.1
görüş,6.1
süzüş,6.1
bocce,6.1
cılız,6.1
göçük,6.1
çiziş,6.1
yülgü,6.1
gömme,6.1
uygun,6.1
havza,6.1
doğuş,6.1
kavak,6.1
şişli,6.1
fayda,6.1
çamça,6.1
çiğit,6.000000000000001
puluç,6.0
döngü,6.0
güdül,6.0
şoför,6.0
göbüt,6.0
çepez,6.0
hassa,6.0
burcu,6.0
çırpı,6.0
hitit,6.0
ahbap,6.0
avara,6.0
lavaj,6.0
tuzcu,6.0
havya,6.0
cuşiş,6.0
zülüf,6.0
düşün,6.0
çilli,6.0
cünun,6.0
çemçe,6.0
vuruş,6.0
folyo,6.0
bürgü,6.0
emmeç,6.0
fıkıh,6.0
süslü,6.0
gübür,6.0
çıpır,6.0
sülüs,6.0
cübbe,6.0
mösyö,5.999999999999999
çöplü,5.999999999999999
pampa,5.999999999999999
gönen,5.9
yavaş,5.9
tütün,5.9
çiğin,5.9
hayfa,5.9
gazap,5.9
fışkı,5.9
vonoz,5.9
aşağı,5.9
üzgün,5.9
sıygı,5.9
dişçi,5.9
kızık,5.9
güzün,5.9
güdüm,5.9
savca,5.9
verev,5.9
magma,5.8999999999999995
gömüş,5.8999999999999995
döveç,5.8999999999999995
pıhtı,5.8999999999999995
apacı,5.8999999999999995
pilli,5.8999999999999995
gurup,5.8999999999999995
cezbe,5.8999999999999995
süzgü,5.800000000000001
çizgi,5.800000000000001
ığdır,5.800000000000001
yıkık,5.800000000000001
giyiş,5.800000000000001
boyoz,5.800000000000001
sütsü,5.800000000000001
kıyık,5.800000000000001
hissi,5.800000000000001
tütsü,5.800000000000001
bıcıl,5.800000000000001
cıbıl,5.800000000000001
pasaj,5.8
dökük,5.8
böğür,5.8
evvel,5.8
acara,5.8
sözcü,5.8
ipucu,5.8
çeçen,5.8
göçüm,5.8
biçiş,5.8
kokoz,5.8
buğur,5.8
şahap,5.8
ahşap,5.8
hidiv,5.700000000000001
vurgu,5.7
alaca,5.7
bücür,5.7
cicik,5.7
gebeş,5.7
niçin,5.7
gidiş,5.7
ikici,5.7
lüpçü,5.699999999999999
gövde,5.699999999999999
gülüş,5.699999999999999
hedef,5.699999999999999
evdeş,5.699999999999999
tuyuğ,5.699999999999999
böbür,5.6000000000000005
bağda,5.6000000000000005
öbürü,5.6000000000000005
gümüş,5.6
duyuş,5.6
lifli,5.6
vukuf,5.6
tafta,5.6
fiili,5.6
üçgül,5.6
güpür,5.6
ürgüp,5.6
çulcu,5.6
daday,5.6
hukuk,5.6
abaza,5.6
güçlü,5.6
ingin,5.500000000000001
çıngı,5.500000000000001
gıcık,5.500000000000001
tüpçü,5.5
düdük,5.5
ozmoz,5.5
sövüş,5.5
pulcu,5.5
yığın,5.5
sipsi,5.5
yüzüş,5.5
geyve,5.5
husuf,5.5
övünç,5.5
çöğür,5.5
kuşku,5.5
vıcık,5.4
canan,5.4
gıcır,5.4
veçhe,5.4
cıvık,5.4
cicim,5.4
çıfıt,5.4
büğlü,5.4
hulul,5.4
anaca,5.4
düğüm,5.4
çığır,5.4
susuz,5.4
bükük,5.4
çökük,5.3999999999999995
kökçü,5.3999999999999995
ığrıp,5.300000000000001
çıkık,5.300000000000001
itici,5.300000000000001
duygu,5.300000000000001
gücük,5.300000000000001
köpük,5.3
çözüş,5.3
epope,5.3
popçu,5.3
ayyaş,5.3
debbe,5.3
cezve,5.3
zevce,5.3
ıssız,5.3
kokoş,5.3
gürcü,5.2
sövgü,5.2
düğün,5.2
dadaş,5.2
iğdiş,5.2
teğet,5.2
cinci,5.2
papaz,5.2
değeç,5.2
kıpık,5.2
guguk,5.199999999999999
hutut,5.199999999999999
söğüş,5.1000000000000005
vuzuh,5.1
şedde,5.1
düzgü,5.1
tutuş,5.1
gülcü,5.1
görgü,5.1
acıca,5.1
göncü,5.1
yapay,5.1
küçük,5.1
gurur,5.1
yiyiş,5.1
devce,5.1
pırpı,5.1
pullu,5.1
cephe,5.1
babaç,5.0
gayya,5.0
posof,5.0
coşuş,5.0
büzgü,5.0
husus,5.0
çözgü,5.0
buzcu,5.0
susuş,4.9
hıfız,4.9
cünüp,4.9
bagaj,4.8999999999999995
düşçü,4.800000000000001
gücün,4.800000000000001
hiciv,4.800000000000001
nonoş,4.800000000000001
ninni,4.800000000000001
güğüm,4.800000000000001
cıcık,4.800000000000001
dövüş,4.8
örücü,4.8
buğuz,4.8
göğüs,4.8
tuğcu,4.7
godoş,4.7
hiççi,4.7
güllü,4.699999999999999
hippi,4.6000000000000005
havva,4.6
mumcu,4.6
cücük,4.6
yuvgu,4.6
gözcü,4.500000000000001
ötücü,4.5
acaba,4.5
fuhuş,4.5
göçüş,4.5
yığış,4.4
ciddi,4.4
lığlı,4.4
geççe,4.3999999999999995
ütücü,4.2
gözgü,4.1
hahha,4.0
içici,4.0
şaşaa,3.9
düşüş,3.9
voyvo,3.6999999999999997
efece,3.6999999999999997
çöpçü,3.6
üzücü,3.5
uçucu,3.1999999999999997
övücü,2.9
